product_id,product_name,aisle_id,department_id,ndbno
19771,Simply Smart Lightly Breaded Chicken Filets,34,1,45043660 
19772,Tofu Dogs,14,20,16129 
19773,"Walnut Butter, Raw, with Cashews",88,13,45135786 
19775,Vegetarian No Chicken Base,69,15,45330234 
19776,All Natural Marshmallow Swirl Hot Chocolate,90,7,45209656 
19777,Roasted Garlic And Artichoke Hummus,51,13,45140820 
19781,Redline Espresso Whole Bean Coffee,26,7,45250197 
19782,Smoked Mozzarella,2,16,45054425 
19783,Applewood Smoked Ham,96,20,45357919 
19784,14 Oz Half And Half,53,16,01049 
19785,Chick'n Pot Pie,42,1,45252807 
19787,2nd Foods Bananas with Apples & Pears,92,18,03022 
19788,Beef Flavor Broth Base,69,15,45052949 
19789,Organic English Breakfast Tea,94,7,45041595 
19790,Chocolate non-dairy ice cream,37,1,45034780 
19791,Very Verde Salsa,51,13,45270806 
19793,Voila! Fajita Chicken,38,1,45220919 
19794,Toasted Coconut Chips Caramel Sea Salt,50,19,45269160 
19797,Chicken Roasted Red Pepper & Asiago,106,12,45227279 
19799,Flackers Dill Flax Seed Crackers,78,19,45170236 
19800,All Natural Unsalted Donkey Authentic Tortilla Chips,107,19,45067051 
19801,Sauvignon Blanc Wine,62,5,14134 
19802,All Natural Chili Bean Soup,69,15,45178947 
19803,Sparking Brut Classic Wine,134,5,45371905 
19805,8 Skinless Beef Franks,106,12,45120806 
19806,Smart Ones Classic Favorites Thin Crust Pepperoni Pizza,79,1,45098876 
19809,Crispy Crust Pepperoni Pizza,38,1,21491 
19810,Roast Beef Sandwich,13,20,45262007 
19811,Honey + Ginger Beets,123,4,45187446 
19812,Brown Rice & Black Beans,63,9,45319392 
19813,Warm & Crunchy Honey Almond Granola,130,14,45256046 
19814,Green Tea With Ginseng And Honey,94,7,45280493 
19815,Mini Organic Fillo Shells,58,1,45346083 
19816,Sonoma Traditional Flour Tortillas 10 Count,128,3,45277547 
19817,Ancho Chili Powder,104,13,45184437 
19818,Banana on the Bottom Greek Yogurt Low-Fat Yogurt,100,21,45034847 
19819,Organic Whole Milk Yogurt,120,16,45313117 
19820,Grassmilk 2% Reduced Fat Milk,84,16,45204880 
19821,Chocolate Chip,3,19,45308725 
19822,Kosher Red Apple Havarti Shingles,33,6,45126756 
19823,Cabbage,83,4,11118 
19824,Sweets + Sours,45,19,45248873 
19825,Black Beans with Diced Jalapenos,59,15,45324298 
19827,The Milkiest Chocolate Ice Cream,37,1,19270 
19828,Red Delicious Apples,24,4,45352734 
19829,Chicken Meatballs,34,1,45307948 
19830,Carrot Cupcake,8,3,45360145 
19831,French Cut Green Beans,116,1,45344760 
19832,Organic Garlic Gomasio,104,13,45241160 
19835,Strawberry Blended Non Fat Greek Yogurt,120,16,45082814 
19836,Original Breakfast Sausage Links,106,12,45288519 
19837,Napa Valley Bistro Authentic Pizza Sauce,9,9,06630 
19839,Snack Size Powdered Donuts,93,3,45105095 
19840,Pop-Tarts Frosted Cookies & Creme Toaster Pastries,48,14,45309983 
19841,Light Churned Cookies N' Cream,37,1,45120709 
19842,Albacore Tuna Salad,1,20,45110196 
19843,Oven Baked Sour Cream & Onion Flavored Potato Crisps,107,19,45022646 
19844,Barramundi,34,1,45226672 
19845,Dandelion Leaf & Root Tea,94,7,45359792 
19846,The Original Fruit and Nut Food Bar - Peanut Butter Cookie,3,19,45039850 
19848,Whole Red Chilies,104,13,45362760 
19849,Mystic Mango Kombucha,31,7,45231623 
19850,Mashed Potatoes Garlic ID 525 Refrigerated Sides,129,1,45183781 
19851,Baked Soft Pretzels 6 Count,129,1,43109 
19852,Unfiltered Ginger Ale,77,7,45238071 
19853,Traditional Hummus Snack Pack,67,20,45275157 
19855,Strawberry French Cheesecake,119,1,45286935 
19856,Dates Pitted,63,9,45362912 
19857,Plain Goat's Milk Cheese Log,2,16,45179739 
19858,Dairy Free Gluten Free Strawberry Cheesecake,61,19,45248097 
19859,Savory Herbs Stuffing Mix,4,9,45187925 
19860,Protein Coconut Water with Chocolate,98,7,45333755 
19862,Organic Brown Rice Snaps Unsalted Plain,78,19,19816 
19863,Classic Potato Chips,107,19,45004885 
19865,Spicy Ketchup,72,13,45077476 
19867,Sweet Corn & Carrot with Turkey + Sage Stage 3 Baby Food,92,18,45196254 
19868,Pizza Dough Ball,105,13,45188812 
19871,Fruit Roll Ups Variety Fruit Flavored Snacks,50,19,45313198 
19872,Island Teriyaki Sauce & Marinade,5,13,45026857 
19873,Mochi Chocolate Ice Cream,37,1,45192335 
19874,Baked Naturals Simply Cheddar Cracker Chips,78,19,45105426 
19875,Organic Yogurt Original Plain,120,16,45055320 
19876,Organic Peach Vanilla Beverage,31,7,45193094 
19877,Organic Just Veggies,50,19,45316376 
19878,100% Natural Tea Bags,94,7,45278410 
19879,Port Wine Cheese Log Spreadable Cheese Log,2,16,45179739 
19880,Crossovers Crt Gngr Pistachio,120,16,45263464 
19881,Bartlett Pear,24,4,09412 
19882,Natural Cane Mandarin Lime Soda,77,7,45137840 
19883,Small Curd Cottage Cheese 4%,108,16,45358036 
19885,Brambleberry Crisp Ice Cream,37,1,45183992 
19886,Kidney Beans,59,15,45308888 
19887,Unsweetened Vanilla Almond Breeze,91,16,45224340 
19888,Nutri-Grain Cherry Cereal Bars,48,14,45302610 
19890,Turkey Necks,35,12,45139733 
19891,Sparkling Grapefruit Chamomile & Cardamom Soda,77,7,45193662 
19892,Classic Basil Pesto Sauce,9,9,45057280 
19893,Almond Breeze Almond Coconut Milk,91,16,45237480 
19894,Enlightened Organic Raw Kombucha,31,7,45231595 
19895,Sliced Prosciutto,96,20,45355869 
19896,The Orange Edition Tangerine Energy Drink,64,7,45313250 
19898,Mac & Cheese with Chicken,38,1,45246986 
19899,Sea Salt & Clam Juice,98,7,45342822 
19902,Ginger,104,13,45106464 
19903,All Natural Ground Cardamom,104,13,45060067 
19904,Organic Creamy Butternut Squash Soup,69,15,45135810 
19905,Hot Cocoa Mix With Marshmallows,90,7,45267322 
19906,Fresh Whole White Mushrooms,83,4,45211391 
19907,Black Tea With Lemon,94,7,14137 
19910,Old Fashioned Nutty Chunky Peanut Butter,88,13,45038466 
19912,Turkey Sandwich,13,20,45195677 
19913,Sunny Orange Ginger Tea,94,7,45278572 
19915,No Sugar Added Apple Sauce,99,15,45273424 
19919,Fish,34,1,06963 
19922,Organic Garlic & Herbs Fresh Goat Cheese,21,16,45042340 
19923,Blueberry B Monster,31,7,14627 
19924,Private Stock Vermont Cheddar Cheese,2,16,45113277 
19925,Organic Sugar Cookie Mix,105,13,45230510 
19926,Dynamite Hot Chili With Beans,59,15,45063004 
19927,Cheddar Jalapeno Crunchy Cheese Flavored Snacks,107,19,45034697 
19929,Organic Kelp Granules,66,6,11445 
19930,Organic Hearty Lentil Vegetable Soup,69,15,45136894 
19931,Lemon Ginger Raspberry Kombucha,31,7,45136196 
19932,Organic Horseradish Leek Kraut,110,13,45186599 
19933,Crescent Butter Flake Dinner Rolls,105,13,45078803 
19934,Fat Free Smooth & Creamy Plain Organic Yogurt,120,16,45193815 
19935,Classic Burger Rolls 8 Count,43,3,45273955 
19937,"Crab Cake, Vegan",91,16,15142 
19938,Extra Wide Egg Noodles,131,9,45215222 
19939,Traditional Zuppa Toscana Tuscan White Bean Soup,69,15,45003892 
19940,6 Piece with 10 fl oz Spring Water Uploaded Chicken Dunks,13,20,45324074 
19941,Baked Apple & Cinnamon Cookies,61,19,45163963 
19942,Aged Balsamic Vinegar Of Modena,19,13,45333413 
19944,Dark Sweet with Red Tart Cherries,116,1,45286869 
19945,G Series Perform Orange Flavor Sports Drink,64,7,45355552 
19946,"Ravioli, Chicken & Mozzarella",12,9,45223793 
19948,All Natural Berry Blast 100% Juice Smoothie,31,7,45152811 
19949,Kombucha Seasonal Plum,31,7,45240776 
19950,Cauliflower Pizza Crusts,128,3,45326845 
19951,Caramel Macchiato Granola Bars,3,19,45232358 
19953,Pink Grapefruit,115,7,09404 
19955,Traditional 98% Fat Free Refried Beans,59,15,45356587 
19956,Brown Rice Pasta Little Dreams,131,9,45057576 
19957,Squares Dark 60% Cacao Chocolate,45,19,19903 
19958,Peanut Butter Filled Pretzel,107,19,45015542 
19959,All Natural Lentil Curry Asian Pilafs,4,9,45136257 
19960,Shredded Low Moisture Part Skim Mozzarella Cheese,21,16,01271 
19962,Kiwi Strawberry Sparkling Mountain Spring Water,115,7,45362019 
19963,Instant Pro Banana Nut Oatmeal,130,14,45307531 
19964,Organic Raspberry Leaf Herbal Tea,94,7,45100416 
19966,Spicy Shrimp Avocado Roll,13,20,45349985 
19967,Genoa Salame,106,12,45316805 
19968,Organic Gluten-Free Ancient Grain Pasta Elbows,131,9,45123515 
19970,Gourmet Mochi Ice Cream Vanilla Bonbons,37,1,45047282 
19971,Diced Bell Pepper,83,4,45040061 
19972,Semi-Sweet Chocolate Morsels,17,13,45245917 
19973,Organic Vegetarian Refried Beans,59,15,45040616 
19975,Chewy Candy,45,19,45152242 
19976,"Beet, Butternut Squash & Goat Cheese Ravioli",131,9,45030769 
19977,Light & Fit Greek Cherry Yogurt,120,16,45232603 
19978,Authentic Danish Style Blue Cheese,2,16,45364777 
19979,Tastes Of India Hot Curry Paste,76,6,45064758 
19980,5 Rain Gum,46,19,45248883 
19981,No Sugar Added Sliced Peaches,99,15,09247 
19982,Part Skim Ricotta,108,16,01037 
19984,Goldfish Whole Grain Baked Snack Crackers,78,19,45314256 
19985,Collisions Gummies,45,19,45229314 
19986,Mediterranean Crusted Salmon Fillets,34,1,45031109 
19987,Breakfast Raspberry Chia Bars,48,14,45223076 
19988,Special K Peanut Butter Chocolate Protein Bites,100,21,45128796 
19989,Cholent Mix,33,6,32018 
19991,Egg Fettuccine,131,9,45191365 
19992,Stompin' Good Seedy Buckwheat Molasses Bread,112,3,45333045 
19993,Naturally Hardwood Smoked Bacon,106,12,45206659 
19994,Chestnut Puree,63,9,45084062 
19996,Organic French Vanilla Ice Cream,37,1,19090 
19997,7 in. Thin & Crispy Pizza Crusts,79,1,45245861 
19998,Apple Pie Filling,99,15,19312 
20000,100% Grape Juice,98,7,45236391 
20001,Roasted Apple Grille Sauce,5,13,45239378 
20002,Creepy Critter Sugar Cookies,61,19,45345476 
20003,Country Ketchup,72,13,45197741 
20004,Chocolate Peanut Butter Nutrition Bars,3,19,45201053 
20006,Chips Deluxe Mini Rainbow Cookies,61,19,45317169 
20007,Fresh Rocket Pesto Sauce,9,9,06629 
20008,Sweet And Salty Almond Bar,3,19,45356382 
20009,Mild Pico De Gallo Bean and Rice Chips,107,19,45342958 
20010,Chipotle Ranch Greek Yogurt Dip,51,13,45113846 
20011,"Pizza, Italiano, Meatless Italian Sausage & Mushroom",79,1,16107 
20012,Lightly Seasoned Roasted Garlic,123,4,45184598 
20014,French Bread Pizza Pepperoni,79,1,45346817 
20015,Grandma's Hummus,67,20,16158 
20016,Cacao Nibs Raw Chocolate,17,13,45176612 
20017,Greek Yogurt Style Nonfat Yogurt,120,16,01285 
20018,Cheese Buns,61,19,45204397 
20019,Lowfat Kefir Smoothie Blueberry,120,16,45193742 
20021,Original French Fried Onions,89,13,45355775 
20022,Granulated White Cane Sugar,17,13,45342694 
20023,Ooey-Gooey Chocolate Brownix Mix,105,13,45179802 
20026,Balsamic Fig Dressing,89,13,45077038 
20027,Strawberry Banana Yogurt,120,16,01307 
20028,Roast Beef With Gravy,95,15,45122676 
20029,Apple Chardonnay Chicken Sausage,106,12,45289000 
20030,"Wasabi Peas, Hot",66,6,45042215 
20031,Blackeye Peas,81,15,45342545 
20033,Milano Lemon Flavored Chocolate Cookies,61,19,45313071 
20034,Potted Basil,16,4,02044 
20037,Organic Blue Agave Nectar,29,13,45109047 
20039,Sea Salt & Pepper Popcorn,23,19,45199983 
20040,66 Calorie Unfiltered Ginger Ale,77,7,45238071 
20041,Avocado Oil Mayo,72,13,45360221 
20042,Homemade Pizza Sauce,9,9,45091289 
20043,Naturals Just Sweet Corn & Green Beans Stage 2,92,18,45211308 
20044,Gluten Free Sub Sandwich Roll,43,3,28354 
20045,Graduates Fruit & Veggie Melts Very Berry Blend,92,18,03302 
20048,Dark Chocolate Cherry Almond,3,19,45136098 
20050,Bistro Beer Bratwurst,106,12,45330678 
20052,Organic Cinnamon Sticks,104,13,45316179 
20053,Clasico Crispy Yellow Corn Tortilla Chips,107,19,45271402 
20055,Canning & Pickling Salt,104,13,45246921 
20056,Doubleshot Energy White Chocolate Energy Coffee Beverage,26,7,45296114 
20059,Perfect Peach Herbal Tea,94,7,45206446 
20060,Level Three Coffee Seattle's Best Blend Ground Coffee,26,7,45371688 
20061,Organic Grass Fed Creamline Yogurt Plain,120,16,45004570 
20062,Sticky Toffee Pudding Family Pack,71,16,45130595 
20063,"Hazelnuts in Milk Chocolate, 33% Cocoa",45,19,45009739 
20064,Lunchables Mini Hot Dogs with Capri Sun,13,20,45140663 
20065,Mixed Jumbo Raisins,117,19,45099658 
20070,Smoked Wild Sockeye Salmon,15,12,45345183 
20071,Cheesy Skillets Singles Chicken Alfredo,4,9,45216038 
20072,Cold Brew Double Expresso,26,7,45150426 
20073,Jazz Apple,24,4,45359322 
20074,Matzo Meal Canister,4,9,45077623 
20075,Curiosity Cola,77,7,45238500 
20076,RRRuffles Have Ridges Reduced Fat Potato Chips,107,19,45317193 
20079,Chicken Pie,13,20,45199008 
20080,Tomme De Savoie Cheese,2,16,01034 
20081,Sea Salt Mini Popcorn,107,19,45166904 
20082,Organic Whole Milk with DHA Omega-3,84,16,45289532 
20084,Pineapple Apple Mint Organic Cold Pressed Juicd,31,7,45240457 
20085,Lemon Seltzer 0 Calories,115,7,45145315 
20086,Green Chilly Beef & Bean,38,1,45192595 
20087,Steamfresh Chefs Favorites Corn Super Sweet With Butter Sauce,116,1,45277397 
20088,Brut Premier,134,5,45291557 
20089,Four Meat & Four Cheese Pizza Garlic Buttery Crust,38,1,45245907 
20090,Whole Wheat Bagels,93,3,18968 
20091,Three Continent Blend Coffee K-Cups,26,7,45292112 
20092,Dark Chocolate Eggs,45,19,45259539 
20094,Low Sodium Turkey Breast,96,20,11949 
20098,Protein Energy Bar Original Peanut Butter Creme,3,19,45227583 
20100,McCormick Cinnamon Sugar,72,13,45084700 
20101,Chocolate Turtle Snack Mix,125,19,45287667 
20103,Organic Almond Butter Cup Live Food Bar,3,19,45163348 
20104,Organic Brown Rice Flour,17,13,20090 
20106,Peanut Butter Puffs,121,14,45233738 
20107,Organic Flax Seeds,17,13,45256386 
20108,Organic Sage Tea Bags,94,7,45237136 
20109,Key Lime Cheesecake Bars,64,7,45255716 
20111,"Hemp Seed, Hulled",117,19,12012 
20113,Organic Gluten Free Buckwheat Wildberry Waffles,52,1,28346 
20114,Jalapeno Peppers,83,4,11979 
20115,Organic Trail Mixer Gluten Free Chewy Granola Bars,3,19,45320507 
20116,Split Pea & Ham with Natural Smoke Flavor Soup,69,15,45292632 
20118,Krinkle Cut Sea Salt Potato Chips,107,19,45011730 
20119,Sparkling Water Berry,115,7,45147125 
20120,DeTox Caffeine Free Organic Herbal Tea Bags,94,7,45031703 
20121,Dry Cola,77,7,45307070 
20122,Barbecue Bean & Rice Chips,107,19,45098710 
20123,Smoked Ham Shanks,7,12,45210702 
20124,Rye Kentucky Straight Rye Whiskey,124,5,18060 
20126,Salt,104,13,02047 
20127,Organic Lentil Beans,59,15,45323679 
20128,Reposado,124,5,14051
20129,Brussell Sprouts,123,4,11100 
20132,Korean Stir Fry Simmer Sauce,66,6,45004649 
20133,Greek Non Fat Yogurt Wild Blueberry,120,16,45005341 
20135,"Cognac, Privilege V.S.O.P",124,5,45096287 
20137,Broccoli Cheddar Soup,1,20,45313203 
20141,Original Salsa,30,6,45023478 
20142,Super Smooth Pears Pears Pears Puree 1 (from 4 Months),92,18,45356737 
20144,Organic Pack Peasant Bread,112,3,45024625 
20147,Classic Chicken Noodle RTS Soup,69,15,45217874 
20148,Organic Garlic Bulbs,123,4,45217923 
20149,All Natural 100% Egg Whites,86,16,45082061 
20150,Habanero Roasted Chickpeas Snacks Medium Spicy,117,19,45288643 
20151,Pressed Lively Carrot,98,7,45352238 
20152,Sleepytime Herbal Tea,94,7,45206445 
20153,Eat Your Colors Purples Puree Baby Food,100,21,45205999 
20154,Lightly Salted Corn Chips,107,19,45313053 
20155,Red Plumcots,24,4,45085905 
20156,Mixed Berry Yogurt,120,16,45360741 
20157,Hummus Spicy Avocado,51,13,45081191 
20158,Tofu Firm,14,20,45121329 
20161,100% Liquid Egg Whites,86,16,45361061 
20163,Organic Santa Fe Style Chicken Soup,69,15,45313435 
20164,Toll House Ultimates Dark Chocolate Delight Cookie Dough,105,13,45306868 
20165,Hearty Three Cheese Pasta Sauce,9,9,45268407 
20167,Zero Calorie Diet Ginger Soda,77,7,45319003 
20168,Organic Sunflower Seed Spread,88,13,45190787 
20169,Annie Peely Fruit 4.5 Z,50,19,45321257 
20171,White Bread,112,3,18967 
20173,"Three Sisters, Medium Roast Organic Whole Beans",26,7,45091068 
20175,The Original Vanilla Ice Cream Sandwich,37,1,45141420 
20176,100% Pure Sesame Oil,19,13,45243534 
20178,Organic Quinoa Dark Chocolate Bar,45,19,45187168 
20179,Sprouted Pumpkin Seed Butter,88,13,45243594 
20181,Oatmeal Fruit & Berries,52,1,45037512 
20182,All Natural Caramel Flavored Ground Coffee,26,7,45362003 
20183,Strong Honey Smoked BBQ Almond Protein Bar,3,19,45222990 
20184,Organic Roots Vegetable Juice Blend,31,7,45146756 
20186,Almond Flour Fine Ground Sea Salt Crackers,78,19,45182306 
20188,Mandlen For Soup,33,6,45077958 
20191,General Mills Multi-Grain,121,14,45312708 
20192,Classic Tomato Puree,81,15,45329832 
20193,"Quinoa, Easy, Sundried Tomato Florentine",4,9,45037820 
20194,Old Fashioned Kettle Corn Sweet and Salty Microwave Popcorn Bags,23,19,45140171 
20195,Prosecco Treviso,134,5,45352336 
20196,Simply Whole Wheat Bread,112,3,45288702 
20197,Natural Muenster Cheese Slices,21,16,45174512 
20198,Organic Pumpkin Chips,50,19,45149371 
20199,HUMMUS 10OZ  YELLOW LENTIL EAT WELL,67,20,45180551 
20200,Organic Broth Ramen,4,9,45169971 
20202,Yellow American Cheese,2,16,45280488 
20204,Choconut Almond and Chocolate Biscuits,61,19,45350069 
20206,Chocolate Fudge Pudding,71,16,45196247 
20207,Hot Chicken Tenders,13,20,45221189 
20211,Fresh & Fruity Arbequina Extra Virgin Olive Oil,19,13,45243466 
20214,"Sauvignon Blanc, Marlborough",62,5,14134 
20215,Tuna Noodle Casserole,38,1,45245948 
20217,Mini Marshmallows,17,13,45350070 
20218,"Pancake & Waffle Mix, Six Grain Cinnamon",130,14,45111791 
20219,Anchovies with Garlic and Parsley in Olive Oil,95,15,45016073 
20220,Sugar Free Low Calorie Gelatin Dessert Strawberry,105,13,45236599 
20221,Rib Rub Seasoning,5,13,45056265 
20223,Citronge Extra Fine Orange Liqueur,124,5,45161147 
20224,"Beer, Brown Ale, Turbodog, 6 Pack, Multipack",27,5,45353115 
20226,Organic Eggplant Parmesan,38,1,45167353 
20227,G Series Performance Cool Blue Sports Drink,64,7,45355552 
20229,Supersweet Corn,81,15,45347147 
20230,Organic Maple Creamline Yogurt,120,16,45136155 
20231,Racer 5 IPA,27,5,45258116 
20232,Onion Flavor Chomperz Crunchy Seaweed Chips,107,19,45287087 
20233,Peach Chia Vanilla Oatmeal Fruit Squeeze Pouch,121,14,45016945 
20235,Organic Pink Lady Apples,24,4,45279841 
20236,Berry Blast Cherry Berry Flavored Candies,45,19,45293120 
20237,Straight Up Unsweetened Iced Tea,94,7,45306023 
20239,Ice Cream Bars With Reese's Peanut Butter Cups,37,1,45334910 
20240,Organic Mlk Chocolate Bar,45,19,45187168 
20241,Brandy VS,124,5,45324813 
20242,Asian Jasmine White Tea,94,7,45323941 
20243,Double Peanut Butter Chip Ice Cream,37,1,45003432 
20245,Pomegranate Champagne Vinegar,19,13,45193239 
20246,Lite Cheese Presliced Bonus Pack,21,16,45182338 
20247,Organic Extra Large Eggs,86,16,45178628 
20250,Homestyle Corned Beef Hash,59,15,45206729 
20253,Raspberry Danish Twist,61,19,45126374 
20254,Milk Chocolate Peanut Butter Eggs,45,19,45210229 
20255,Tomato Purée,81,15,11548 
20259,"Special K Sausage, Egg & Cheese Flatbread Breakfast Sandwich",52,1,45256918 
20262,Dried Dates,117,19,45177571 
20264,Fig Balsamic Vinegar,19,13,45341218 
20266,Snap Frost 5 Times Distilled Vodka,124,5,14051 
20268,World's Best Gluten Free Mac & Cheese,38,1,45359207 
20271,Extra Butter Microwave Popcorn,23,19,45156898 
20272,Morning Fog Chardonnay,62,5,45057587 
20274,Dark Chocolate with Mint,45,19,45099640 
20275,100% Whole Wheat Gnocchi With Sweet Potato,12,9,45084968 
20276,Kung Pao Noodle Bowl,66,6,45107074 
20277,Tiramisu Gelato,37,1,45217122 
20278,All Natural Cilantro,104,13,45047537 
20279,Classic Soft Oatmeal Cookies,61,19,45120654 
20280,Jumbo Lump Crab Cake,39,12,45041602 
20281,Scoops! Corn Snacks,107,19,45220163 
20282,Blue Machine 100% Juice Smoothie,31,7,09511 
20284,Honey Nut Toasted Oats Cereal,121,14,45018106 
20285,Non Dairy Choc Fudge Brownie,37,1,45310691 
20287,Gluten Free Cookie Mix,105,13,45085290 
20288,Swedish Pancake Mix,130,14,45192566 
20290,Enhanced Pomegranate Blueberry Flavored 100% Juice Blend,31,7,45138317 
20292,Mexican Oregano,30,6,45365793 
20294,Barbecue Chickpea Snacks,50,19,45339408 
20295,Honey Mustard Dipping Sauce,5,13,45372143 
20297,Original Animal Crackers,78,19,45061028 
20298,Diet Green Tea with Ginseng,94,7,45241051 
20299,Apricot Conserves,51,13,45186502 
20300,Seafood Rub,104,13,45189380 
20301,Thick 'N' Rich Maple Syrup,29,13,45164165 
20302,Quick Oats,130,14,45180661 
20303,Organic Cream Of Mushroom Soup,69,15,45028314 
20304,Organic Mulling Spices,104,13,45288483 
20305,Bacon Breakfast Bowl,52,1,45286644 
20306,Chopped Chives,104,13,11156 
